RANGO DE EDAD,ESTRATO SOCIOECONOMICO DE RESIDENCIA,PERTENECE A MINORIA,TIENE DISCAPACIDAD,PAÍS DE DESTINO,NIVEL ACADÉMICO,MODALIDAD,AÑO SELECCIÓN,GÉNERO
21 - 25 AÑOS,2,No,No,Ecuador,Maestría,Presencial,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
21 - 25 AÑOS,3,No,No,Hungría,Maestría,Presencial,2018,Femenino
21 - 25 AÑOS,2,No,No,España,Maestría,Virtual,2018,Femenino
36 - MÁS AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
21 - 25 AÑOS,4,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,2,No,No,España,Maestría,Semipresencial,2018,Femenino
26 - 30 AÑOS,3,No,No,Hungría,Maestría,Presencial,2018,Masculino
21 - 25 AÑOS,2,No,No,España,Maestría,Semipresencial,2018,Masculino
26 - 30 AÑOS,5,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,2,No,No,España,Maestría,Virtual,2018,Masculino
26 - 30 AÑOS,2,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,3,No,No,India,Maestría,Presencial,2018,Masculino
NA,NA,NA,NA,Canadá,Maestría,Presencial,2018,
NA,NA,NA,NA,Canadá,Maestría,Presencial,2018,Masculino
NA,NA,NA,NA,Canadá,Maestría,Presencial,2018,
21 - 25 AÑOS,3,No,No,España,Maestría,Presencial,2018,Masculino
NA,NA,NA,NA,España,Maestría,Presencial,2018,Masculino
NA,NA,NA,NA,España,Maestría,Presencial,2018,Masculino
NA,NA,NA,NA,España,Maestría,Presencial,2018,
NA,NA,NA,NA,España,Maestría,Presencial,2018,
NA,NA,NA,NA,España,Maestría,Presencial,2018,
36 - MÁS AÑOS,2,No,No,Egipto,cursos cortos,Presencial,2018,Femenino
31 - 35 AÑOS,4,No,No,India,cursos cortos,Presencial,2018,Femenino
31 - 35 AÑOS,5,No,No,Argentina,cursos cortos,Presencial,2018,Femenino
31 - 35 AÑOS,NA,No,No,India,cursos cortos,Presencial,2018,Masculino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,3,No,No,Rusia,Maestría,Presencial,2018,Masculino
36 - MÁS AÑOS,4,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,3,No,No,Hungría,Maestría,Presencial,2018,Femenino
26 - 30 AÑOS,2,No,No,Hungría,Maestría,Presencial,2018,Femenino
26 - 30 AÑOS,3,No,No,Hungría,Doctorado,Presencial,2018,Masculino
36 - MÁS AÑOS,1,No,No,Ecuador,Maestría,Presencial,2018,Femenino
21 - 25 AÑOS,3,No,No,Ecuador,Maestría,Presencial,2018,Masculino
36 - MÁS AÑOS,4,No,No,España,Maestría,Virtual,2018,Masculino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Masculino
21 - 25 AÑOS,2,No,No,Rusia,Maestría,Presencial,2018,Masculino
26 - 30 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,5,No,No,España,Maestría,Semipresencial,2018,Femenino
31 - 35 AÑOS,4,No,No,España,Maestría,Virtual,2018,Femenino
31 - 35 AÑOS,2,No,No,Ecuador,Maestría,Presencial,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,3,No,No,Hungría,Maestría,Presencial,2018,Femenino
16 - 20 AÑOS,2,No,No,Rusia,Pregrado,Presencial,2018,Masculino
31 - 35 AÑOS,1,No,No,Ecuador,Maestría,Presencial,2018,Masculino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,3,No,No,España,Maestría,Virtual,2018,Masculino
31 - 35 AÑOS,3,No,No,Ecuador,Maestría,Presencial,2018,Masculino
26 - 30 AÑOS,4,No,No,Rusia,otro,Presencial,2018,Masculino
21 - 25 AÑOS,2,No,No,Ecuador,Maestría,Presencial,2018,Masculino
26 - 30 AÑOS,3,No,No,Ecuador,Maestría,Presencial,2018,Masculino
21 - 25 AÑOS,4,No,No,Rusia,Maestría,Presencial,2018,Femenino
36 - MÁS AÑOS,2,No,No,España,Maestría,Virtual,2018,Femenino
31 - 35 AÑOS,3,No,No,Ecuador,Maestría,Presencial,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
21 - 25 AÑOS,3,No,No,Hungría,Maestría,Presencial,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
26 - 30 AÑOS,2,No,No,España,Maestría,Presencial,2018,Femenino
26 - 30 AÑOS,3,No,No,España,Maestría,Presencial,2018,Masculino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Masculino
36 - MÁS AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
36 - MÁS AÑOS,3,No,No,España,Maestría,Virtual,2018,Masculino
31 - 35 AÑOS,3,No,No,España,Maestría,Virtual,2018,Masculino
21 - 25 AÑOS,3,No,No,España,Maestría,Virtual,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Presencial,2018,Femenino
26 - 30 AÑOS,4,No,No,España,Maestría,Presencial,2018,Femenino
36 - MÁS AÑOS,2,No,No,España,Maestría,Presencial,2018,Femenino
31 - 35 AÑOS,4,No,No,España,Maestría,Presencial,2018,Masculino
31 - 35 AÑOS,3,No,No,España,Maestría,Presencial,2018,Femenino
31 - 35 AÑOS,3,No,No,España,Maestría,Presencial,2018,Femenino
36 - MÁS AÑOS,5,No,No,India,cursos cortos,Presencial,2018,Femenino
36 - MÁS AÑOS,3,No,No,India,cursos cortos,Presencial,2018,Masculino
26 - 30 AÑOS,6,No,No,India,Maestría,Presencial,2018,Femenino
26 - 30 AÑOS,4,No,No,India,Maestría,Presencial,2018,Femenino
26 - 30 AÑOS,4,No,No,India,Maestría,Presencial,2018,Femenino
36 - MÁS AÑOS,3,No,No,India,cursos cortos,Presencial,2018,Femenino
26 - 30 AÑOS,3,Sí,No,Canadá,Doctorado,Presencial,2022,Femenino
31 - 35 AÑOS,3,No,No,Japón,Doctorado,Presencial,2022,Masculino
31 - 35 AÑOS,2,No,No,Japón,Maestría,Presencial,2022,Masculino
31 - 35 AÑOS,3,No,No,Japón,Doctorado,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,No,Japón,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,2,No,No,Japón,Maestría,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,No,Japón,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,4,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,1,Sí,no,España,Maestría,Presencial,2022,Femenino
MÁS DE 36,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,5,No,no,España,Maestría,Semipresencial,2022,Femenino
26 - 30 AÑOS,4,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,4,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Masculino
26 - 30 AÑOS,2,No,si,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,4,No,no,España,Maestría,Semipresencial,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Presencial,2022,Masculino
31 - 35 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Presencial,2022,Masculino
26 - 30 AÑOS,2,Sí,no,España,Doctorado,Presencial,2022,Masculino
26 - 30 AÑOS,4,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Presencial,2022,Masculino
31 - 35 AÑOS,4,No,no,España,Doctorado,Presencial,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,1,Sí,no,España,Doctorado,Presencial,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,5,No,no,España,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,5,No,no,España,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,2,No,No,N/A,Curso Corto,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,1,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,6,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,6,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,4,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,5,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,6,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,4,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,2,No,si,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,4,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,4,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,4,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,4,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,1,Sí,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,1,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,si,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,1,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,1,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,Sí,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,1,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,1,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,3,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,1,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,Sí,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,1,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,5,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,1,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,Sí,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,N/A,Curso Corto,Virtual,2022,Masculino
31 - 35 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Masculino
MÁS DE 36,2,No,no,N/A,Curso Corto,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,N/A,Curso Corto,Virtual,2022,Masculino
26 - 30 AÑOS,4,No,no,N/A,Curso Corto,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,Chile,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,3,No,no,Chile,Maestría,Presencial,2022,Masculino
MÁS DE 36,1,Sí,no,Chile,Maestría,Presencial,2022,Masculino
31 - 35 AÑOS,3,No,no,Chile,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,1,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,1,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Masculino
21 - 25 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,1,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,3,No,no,España,Maestría,Virtual,2022,Femenino
MÁS DE 36,4,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,2,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,1,Sí,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
MÁS DE 36,3,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,2,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
21 - 25 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,2,No,no,España,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,no,España,Maestría,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,1,No,No,Estados Unidos,Maestría,Presencial,2022,Masculino
MÁS DE 36,4,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,1,No,No,Estados Unidos,Maestría,Presencial,2022,Masculino
21 - 25 AÑOS,2,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,5,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,4,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
MÁS DE 36,3,No,No,Estados Unidos,Maestría,Presencial,2022,Masculino
26 - 30 AÑOS,3,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
MÁS DE 36,2,No,No,Estados Unidos,Maestría,Presencial,2022,Masculino
MÁS DE 36,4,No,No,Estados Unidos,Maestría,Presencial,2022,Masculino
MÁS DE 36,3,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,4,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,No,Estados Unidos,Maestría,Presencial,2022,Masculino
26 - 30 AÑOS,2,No,No,Estados Unidos,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,No,Estados Unidos,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,5,Sí,No,Estados Unidos,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,3,No,No,Estados Unidos,Maestría,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,No,Estados Unidos,Maestría,Virtual,2022,Masculino
31 - 35 AÑOS,4,No,No,Estados Unidos,Maestría,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,N/A,Curso Corto,Virtual,2022,Masculino
31 - 35 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Masculino
MÁS DE 36,3,No,no,N/A,Curso Corto,Virtual,2022,Masculino
31 - 35 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Femenino
MÁS DE 36,3,No,no,N/A,Curso Corto,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Femenino
21 - 25 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Masculino
26 - 30 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,N/A,Curso Corto,Virtual,2022,Masculino
26 - 30 AÑOS,4,No,no,N/A,Curso Corto,Virtual,2022,Femenino
31 - 35 AÑOS,4,No,no,N/A,Curso Corto,Virtual,2022,Masculino
MÁS DE 36,3,No,no,N/A,Curso Corto,Virtual,2022,Masculino
26 - 30 AÑOS,2,No,no,N/A,Curso Corto,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
16 - 20 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
26 - 30 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
26 - 30 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Femenino
31 - 35 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
26 - 30 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Masculino
31 - 35 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
31 - 35 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
16 - 20 AÑOS,1,Sí,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
16 - 20 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
26 - 30 AÑOS,1,Sí,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
16 - 20 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Masculino
16 - 20 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Masculino
26 - 30 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,5,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
16 - 20 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,4,No,no,Francia,Otro,Presencial,2022,Masculino
26 - 30 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
16 - 20 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
26 - 30 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,3,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,1,No,no,Francia,Otro,Presencial,2022,Masculino
21 - 25 AÑOS,2,No,no,Francia,Otro,Presencial,2022,Femenino
31 - 35 AÑOS,4,No,no,N/A,Curso Corto,Virtual,2022,Femenino
31 - 35 AÑOS,2,No,no,N/A,Curso Corto,Virtual,2022,Femenino
26 - 30 AÑOS,3,No,no,N/A,Curso Corto,Virtual,2022,Femenino
MÁS DE 36,4,No,no,N/A,Curso Corto,Virtual,2022,Masculino
MÁS DE 36,2,No,no,N/A,Curso Corto,Virtual,2022,Masculino
MÁS DE 36,3,No,no,N/A,Curso Corto,Virtual,2022,Masculino
31 - 35 AÑOS,3,No,no,China,Maestría,Presencial,2022,Masculino
26 - 30 AÑOS,1,No,no,China,Maestría,Presencial,2022,Femenino
21 - 25 AÑOS,3,No,no,China,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,5,No,no,China,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,China,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,China,Maestría,Presencial,2022,Femenino
31 - 35 AÑOS,4,No,no,China,Maestría,Presencial,2022,Femenino
21 - 25 AÑOS,6,No,no,China,Maestría,Presencial,2022,Masculino
31 - 35 AÑOS,2,No,no,China,Maestría,Presencial,2022,Femenino
26 - 30 AÑOS,3,No,no,China,Maestría,Presencial,2022,Femenino
21 - 25 AÑOS,5,No,no,China,Maestría,Presencial,2022,Masculino
31 - 35 AÑOS,3,No,no,China,Maestría,Presencial,2022,Femenino
